name,left_d x,left_d y,right_u x,right_u y,is house
IMG81.png,739,508,764,532,False
IMG81.png,1070,508,1097,537,False
IMG81.png,763,506,811,533,False
IMG81.png,716,500,739,525,False
IMG81.png,189,500,207,520,False
IMG81.png,616,499,641,512,False
IMG81.png,466,497,526,534,False
IMG81.png,49,496,91,533,False
IMG81.png,375,489,396,512,False
IMG81.png,89,486,131,528,False
IMG81.png,928,474,964,498,False
IMG81.png,566,474,600,508,False
IMG81.png,644,469,671,491,False
IMG81.png,737,471,759,486,False
IMG81.png,361,467,387,492,False
IMG81.png,398,462,445,509,False
IMG81.png,116,464,137,486,False
IMG81.png,440,462,479,498,False
IMG81.png,599,459,625,487,False
IMG81.png,-2,455,23,478,False
IMG81.png,324,453,341,484,False
IMG81.png,43,451,75,483,False
IMG81.png,391,444,417,475,False
IMG81.png,421,431,445,457,False
IMG81.png,249,428,271,454,False
IMG81.png,63,425,87,455,False
IMG81.png,195,428,210,442,False
IMG81.png,302,422,331,444,False
IMG81.png,211,420,233,446,False
IMG81.png,170,416,189,441,False
IMG81.png,787,416,808,437,False
IMG81.png,927,413,952,431,False
IMG81.png,106,413,117,432,False
IMG81.png,220,404,246,426,False
IMG81.png,248,388,267,412,False
IMG81.png,1094,383,1116,407,False
IMG81.png,1047,383,1084,403,False
IMG81.png,1202,377,1227,402,False
IMG81.png,598,377,622,413,False
IMG81.png,633,372,754,451,False
IMG81.png,877,372,904,389,False
IMG81.png,222,367,250,401,False
IMG81.png,1133,365,1187,411,False
IMG81.png,109,364,148,395,False
IMG81.png,850,362,874,388,False
IMG81.png,1088,351,1111,372,False
IMG81.png,179,344,210,367,False
IMG81.png,233,341,266,370,False
IMG81.png,826,337,868,365,False
IMG81.png,662,340,682,370,False
IMG81.png,56,337,84,366,False
IMG81.png,2,329,35,367,False
IMG81.png,749,325,779,355,False
IMG81.png,983,322,1029,357,False
IMG81.png,623,323,661,362,False
IMG81.png,1139,314,1171,343,False
IMG81.png,68,316,126,408,False
IMG81.png,140,317,161,340,False
IMG81.png,605,311,631,354,False
IMG81.png,890,302,959,392,False
IMG81.png,286,307,352,376,False
IMG81.png,73,303,95,346,False
IMG81.png,21,301,59,341,False
IMG81.png,884,292,917,323,False
IMG81.png,659,300,694,326,False
IMG81.png,256,292,282,318,False
IMG81.png,914,284,936,306,False
IMG81.png,113,289,134,306,False
IMG81.png,281,284,329,338,False
IMG81.png,209,284,237,312,False
IMG81.png,717,278,747,307,False
IMG81.png,555,277,608,330,False
IMG81.png,960,274,983,293,False
IMG81.png,1170,274,1197,306,False
IMG81.png,134,274,171,303,False
IMG81.png,-3,258,38,305,False
IMG81.png,762,259,796,277,False
IMG81.png,609,248,661,295,False
IMG81.png,1041,252,1064,265,False
IMG81.png,1139,247,1162,270,False
IMG81.png,583,246,607,268,False
IMG81.png,321,244,340,264,False
IMG81.png,944,241,967,263,False
IMG81.png,1057,238,1099,283,False
IMG81.png,42,232,87,260,False
IMG81.png,1245,234,1271,251,False
IMG81.png,1160,222,1213,264,False
IMG81.png,476,225,497,246,False
IMG81.png,600,211,636,246,False
IMG81.png,0,213,23,228,False
IMG81.png,987,207,1010,229,False
IMG81.png,202,206,227,234,False
IMG81.png,180,207,199,220,False
IMG81.png,40,201,60,221,False
IMG81.png,953,197,978,222,False
IMG81.png,105,197,198,285,False
IMG81.png,784,194,826,231,False
IMG81.png,732,194,758,220,False
IMG81.png,66,196,95,224,False
IMG81.png,910,192,929,221,False
IMG81.png,702,190,723,207,False
IMG81.png,476,188,497,212,False
IMG81.png,332,186,368,242,False
IMG81.png,967,182,991,205,False
IMG81.png,1041,181,1064,206,False
IMG81.png,1095,177,1161,242,False
IMG81.png,256,179,278,201,False
IMG81.png,45,175,69,203,False
IMG81.png,1060,172,1079,191,False
IMG81.png,120,173,142,189,False
IMG81.png,154,171,180,197,False
IMG81.png,928,161,976,211,False
IMG81.png,1152,167,1186,198,False
IMG81.png,1259,159,1275,179,False
IMG81.png,1180,159,1204,181,False
IMG81.png,54,158,74,175,False
IMG81.png,66,151,94,183,False
IMG81.png,544,152,599,207,False
IMG81.png,95,148,134,178,False
IMG81.png,521,150,544,190,False
IMG81.png,484,151,510,170,False
IMG81.png,334,150,383,181,False
IMG81.png,1212,148,1258,189,False
IMG81.png,407,142,459,174,False
IMG81.png,994,146,1034,172,False
IMG81.png,780,144,817,181,False
IMG81.png,9,142,43,167,False
IMG81.png,374,137,410,162,False
IMG81.png,663,130,707,179,False
IMG81.png,250,131,314,171,False
IMG81.png,218,130,255,167,False
IMG81.png,161,134,180,160,False
IMG81.png,118,134,137,155,False
IMG81.png,307,130,332,155,False
IMG81.png,1275,130,1298,158,False
IMG81.png,1151,122,1187,144,False
IMG81.png,187,117,219,140,False
IMG81.png,69,114,106,151,False
IMG81.png,687,120,710,132,False
IMG81.png,143,120,166,145,False
IMG81.png,410,119,434,129,False
IMG81.png,355,114,377,135,False
IMG81.png,581,114,612,141,False
IMG81.png,864,110,885,130,False
IMG81.png,1322,107,1353,138,False
IMG81.png,94,107,119,130,False
IMG81.png,43,105,79,137,False
IMG81.png,741,101,765,122,False
IMG81.png,964,98,986,120,False
IMG81.png,516,99,554,131,False
IMG81.png,153,102,171,121,False
IMG81.png,-1,98,28,128,False
IMG81.png,900,98,914,120,False
IMG81.png,185,93,215,114,False
IMG81.png,480,80,501,97,False
IMG81.png,1231,78,1278,128,False
IMG81.png,341,78,358,95,False
IMG81.png,389,72,431,99,False
IMG81.png,252,77,280,93,False
IMG81.png,433,68,456,84,False
IMG81.png,915,60,967,104,False
IMG81.png,625,62,659,77,False
IMG81.png,31,62,52,91,False
IMG81.png,891,55,924,88,False
IMG81.png,869,53,899,87,False
IMG81.png,789,51,813,75,False
IMG81.png,748,56,782,85,False
IMG81.png,1198,50,1220,67,False
IMG81.png,106,47,184,105,False
IMG81.png,534,45,562,62,False
IMG81.png,229,43,248,68,False
IMG81.png,1253,36,1361,125,False
IMG81.png,984,40,1026,61,False
IMG81.png,249,39,273,66,False
IMG81.png,411,30,431,44,False
IMG81.png,320,25,348,41,False
IMG81.png,482,25,501,42,False
IMG81.png,953,21,984,43,False
IMG81.png,288,16,322,45,False
IMG81.png,115,16,138,38,False
IMG81.png,815,10,841,40,False
IMG81.png,142,6,167,30,False
IMG81.png,609,7,639,23,False
IMG81.png,790,4,821,36,False
IMG81.png,1059,3,1081,22,False
IMG81.png,184,1,211,27,False
IMG81.png,835,0,872,32,False
IMG82.png,27,556,64,586,False
IMG82.png,852,552,866,582,False
IMG82.png,830,529,855,570,False
IMG82.png,599,516,646,567,False
IMG82.png,520,527,560,551,False
IMG82.png,30,519,87,558,False
IMG82.png,11,512,36,530,False
IMG82.png,860,503,919,596,False
IMG82.png,49,497,89,527,False
IMG82.png,95,504,109,522,False
IMG82.png,580,499,607,525,False
IMG82.png,449,492,477,519,False
IMG82.png,111,489,220,599,False
IMG82.png,652,476,717,531,False
IMG82.png,11,477,46,511,False
IMG82.png,601,479,622,499,False
IMG82.png,187,473,204,506,False
IMG82.png,94,470,128,503,False
IMG82.png,619,469,648,498,False
IMG82.png,166,458,194,491,False
IMG82.png,519,453,536,475,False
IMG82.png,68,453,99,470,False
IMG82.png,819,446,861,498,False
IMG82.png,736,435,794,514,False
IMG82.png,25,434,66,465,False
IMG82.png,582,431,614,475,False
IMG82.png,548,430,572,458,False
IMG82.png,72,411,99,434,False
IMG82.png,728,410,759,443,False
IMG82.png,329,409,381,454,False
IMG82.png,441,408,472,439,False
IMG82.png,862,403,909,432,False
IMG82.png,520,395,547,421,False
IMG82.png,631,382,702,430,False
IMG82.png,96,390,136,430,False
IMG82.png,752,380,817,455,False
IMG82.png,452,380,476,392,False
IMG82.png,17,377,31,400,False
IMG82.png,124,369,157,403,False
IMG82.png,483,367,521,394,False
IMG82.png,35,359,64,389,False
IMG82.png,133,349,158,371,False
IMG82.png,570,332,678,404,False
IMG82.png,6,338,37,354,False
IMG82.png,161,326,197,361,False
IMG82.png,568,328,606,360,False
IMG82.png,1332,322,1366,356,False
IMG82.png,688,320,711,343,False
IMG82.png,432,309,582,395,False
IMG82.png,189,304,228,342,False
IMG82.png,1153,290,1299,416,False
IMG82.png,359,292,399,332,False
IMG82.png,97,298,140,334,False
IMG82.png,1291,284,1332,324,False
IMG82.png,821,288,858,327,False
IMG82.png,228,281,258,309,False
IMG82.png,342,281,364,294,False
IMG82.png,1330,275,1354,299,False
IMG82.png,901,271,940,295,False
IMG82.png,46,266,75,293,False
IMG82.png,102,265,121,284,False
IMG82.png,633,250,669,276,False
IMG82.png,698,246,757,299,False
IMG82.png,57,243,106,274,False
IMG82.png,303,240,323,253,False
IMG82.png,607,238,634,264,False
IMG82.png,260,235,308,283,False
IMG82.png,254,237,268,257,False
IMG82.png,334,234,349,256,False
IMG82.png,679,223,725,264,False
IMG82.png,634,221,679,240,False
IMG82.png,121,216,265,339,False
IMG82.png,831,217,850,241,False
IMG82.png,48,212,73,238,False
IMG82.png,1247,201,1347,301,False
IMG82.png,1125,202,1219,271,False
IMG82.png,3,208,38,231,False
IMG82.png,608,206,637,215,False
IMG82.png,170,206,203,221,False
IMG82.png,78,203,104,230,False
IMG82.png,126,202,240,271,False
IMG82.png,734,197,799,235,False
IMG82.png,99,200,122,218,False
IMG82.png,243,197,336,242,False
IMG82.png,1331,196,1353,217,False
IMG82.png,589,198,606,233,False
IMG82.png,1213,192,1277,256,False
IMG82.png,707,185,742,217,False
IMG82.png,1033,184,1095,247,False
IMG82.png,136,181,226,224,False
IMG82.png,319,182,339,205,False
IMG82.png,988,173,1010,195,False
IMG82.png,361,165,474,281,False
IMG82.png,331,168,352,194,False
IMG82.png,1300,168,1328,191,False
IMG82.png,644,159,711,211,False
IMG82.png,704,164,723,179,False
IMG82.png,562,165,584,186,False
IMG82.png,107,164,131,188,False
IMG82.png,1322,150,1358,185,False
IMG82.png,766,160,798,181,False
IMG82.png,292,157,323,188,False
IMG82.png,855,151,867,170,False
IMG82.png,623,143,645,165,False
IMG82.png,474,142,501,165,False
IMG82.png,586,140,604,164,False
IMG82.png,343,132,602,364,False
IMG82.png,136,134,230,207,False
IMG82.png,403,116,424,138,False
IMG82.png,1322,114,1340,136,False
IMG82.png,71,109,97,136,False
IMG82.png,169,109,204,135,False
IMG82.png,343,105,366,129,False
IMG82.png,1249,102,1288,122,False
IMG82.png,512,93,545,122,False
IMG82.png,245,101,273,162,False
IMG82.png,24,98,56,133,False
IMG82.png,588,98,618,130,False
IMG82.png,319,95,345,130,False
IMG82.png,137,96,158,128,False
IMG82.png,716,87,783,164,False
IMG82.png,593,85,667,152,False
IMG82.png,543,81,593,143,False
IMG82.png,46,82,84,111,False
IMG82.png,184,66,254,142,False
IMG82.png,1267,76,1292,98,False
IMG82.png,653,73,680,102,False
IMG82.png,419,68,460,106,False
IMG82.png,93,60,150,126,False
IMG82.png,515,64,552,102,False
IMG82.png,31,65,66,99,False
IMG82.png,242,62,268,95,False
IMG82.png,410,62,425,88,False
IMG82.png,8,59,36,77,False
IMG82.png,337,57,417,116,False
IMG82.png,675,53,731,156,False
IMG82.png,726,48,760,74,False
IMG82.png,447,48,483,86,False
IMG82.png,759,45,788,68,False
IMG82.png,538,41,626,92,False
IMG82.png,371,42,386,61,False
IMG82.png,870,36,918,63,False
IMG82.png,64,34,127,79,False
IMG82.png,516,31,541,48,False
IMG82.png,312,27,355,83,False
IMG82.png,3,22,65,54,False
IMG82.png,531,6,563,33,False
IMG82.png,563,5,587,29,False
IMG83.png,1255,429,1277,450,False
IMG83.png,1185,393,1245,454,False
IMG83.png,1285,345,1321,393,False
IMG83.png,1283,308,1326,344,False
IMG83.png,679,283,707,301,False
IMG83.png,1327,266,1352,305,False
IMG83.png,686,249,715,267,False
IMG83.png,995,214,1064,244,False
IMG83.png,989,188,1021,202,False
IMG83.png,1050,176,1082,212,False
IMG83.png,701,180,729,205,False
IMG83.png,1322,163,1358,228,False
IMG83.png,989,147,1058,220,False
IMG83.png,1021,126,1045,167,False
IMG83.png,836,118,864,144,False
IMG83.png,1339,118,1360,141,False
IMG83.png,977,104,1005,140,False
IMG83.png,794,101,807,123,False
IMG83.png,922,88,955,110,False
IMG83.png,1343,91,1354,115,False
IMG83.png,1258,74,1309,124,False
IMG83.png,852,81,873,99,False
IMG83.png,768,78,792,127,False
IMG83.png,929,72,966,96,False
IMG83.png,965,65,981,101,False
IMG83.png,1278,56,1302,81,False
IMG83.png,879,52,913,83,False
IMG83.png,947,47,970,64,False
IMG83.png,699,38,729,70,False
IMG83.png,977,32,1029,68,False
IMG83.png,840,34,852,56,False
IMG83.png,1061,33,1083,54,False
IMG83.png,1021,33,1038,56,False
IMG83.png,800,18,826,46,False
IMG83.png,969,19,981,42,False
IMG83.png,884,18,899,38,False
IMG83.png,942,-66,1392,360,False
IMG83.png,1213,307,1237,342,False
IMG83.png,1180,217,1206,237,False
IMG83.png,1234,200,1258,223,False
IMG83.png,1203,196,1224,213,False
IMG83.png,1184,156,1247,206,False
IMG83.png,1155,165,1180,203,False
IMG83.png,1059,90,1076,109,False
IMG83.png,1232,5,1285,67,False
IMG83.png,1178,1,1244,68,False
IMG83.png,765,-2,807,77,False
IMG83.png,193,579,211,612,False
IMG83.png,361,570,374,597,False
IMG83.png,213,564,244,598,False
IMG83.png,568,564,605,585,False
IMG83.png,517,562,537,587,False
IMG83.png,471,539,520,609,False
IMG83.png,472,534,494,569,False
IMG83.png,409,533,454,580,False
IMG83.png,8,529,43,562,False
IMG83.png,247,527,285,576,False
IMG83.png,509,508,534,538,False
IMG83.png,474,507,497,517,False
IMG83.png,350,504,421,575,False
IMG83.png,491,488,519,515,False
IMG83.png,438,493,474,544,False
IMG83.png,408,485,429,505,False
IMG83.png,572,480,590,502,False
IMG83.png,361,481,369,511,False
IMG83.png,297,478,315,505,False
IMG83.png,433,460,464,486,False
IMG83.png,529,453,553,476,False
IMG83.png,194,447,216,468,False
IMG83.png,454,439,490,462,False
IMG83.png,322,431,356,458,False
IMG83.png,61,426,86,468,False
IMG83.png,155,412,188,445,False
IMG83.png,512,405,565,446,False
IMG83.png,216,410,240,452,False
IMG83.png,467,402,502,421,False
IMG83.png,379,398,401,425,False
IMG83.png,356,382,379,405,False
IMG83.png,27,380,46,408,False
IMG83.png,180,376,211,405,False
IMG83.png,463,372,489,398,False
IMG83.png,-10,372,31,425,False
IMG83.png,440,362,472,396,False
IMG83.png,202,346,236,381,False
IMG83.png,656,336,687,369,False
IMG83.png,391,332,417,359,False
IMG83.png,456,322,473,353,False
IMG83.png,528,320,550,334,False
IMG83.png,103,319,125,345,False
IMG83.png,562,299,586,327,False
IMG83.png,535,297,561,314,False
IMG83.png,248,283,323,382,False
IMG83.png,112,284,147,331,False
IMG83.png,497,275,513,296,False
IMG83.png,429,255,503,367,False
IMG83.png,59,257,82,281,False
IMG83.png,40,255,59,286,False
IMG83.png,512,240,564,279,False
IMG83.png,184,236,206,258,False
IMG83.png,140,229,171,288,False
IMG83.png,488,206,547,260,False
IMG83.png,326,202,362,251,False
IMG83.png,167,200,193,232,False
IMG83.png,426,191,506,296,False
IMG83.png,353,195,377,215,False
IMG83.png,286,181,315,215,False
IMG83.png,244,175,274,201,False
IMG83.png,0,170,25,200,False
IMG83.png,61,167,81,192,False
IMG83.png,494,163,518,191,False
IMG83.png,298,147,320,172,False
IMG83.png,77,138,148,204,False
IMG83.png,342,141,369,172,False
IMG83.png,517,134,567,189,False
IMG83.png,654,130,666,149,False
IMG83.png,202,128,228,171,False
IMG83.png,661,123,686,164,False
IMG83.png,526,123,547,144,False
IMG83.png,317,123,355,158,False
IMG83.png,265,121,280,142,False
IMG83.png,102,120,121,145,False
IMG83.png,558,118,603,153,False
IMG83.png,582,105,608,123,False
IMG83.png,375,99,418,152,False
IMG83.png,500,95,522,110,False
IMG83.png,413,92,441,119,False
IMG83.png,442,82,466,112,False
IMG83.png,277,83,306,104,False
IMG83.png,229,78,284,137,False
IMG83.png,599,76,628,113,False
IMG83.png,135,71,186,136,False
IMG83.png,535,73,556,94,False
IMG83.png,556,70,569,96,False
IMG83.png,311,68,327,98,False
IMG83.png,463,43,539,87,False
IMG83.png,370,30,393,53,False
IMG83.png,516,13,567,68,False
IMG83.png,160,16,183,41,False
IMG83.png,467,14,497,32,False
IMG83.png,135,6,162,35,False
IMG83.png,287,0,360,90,False
IMG83.png,72,-1,116,32,False
IMG83.png,492,-4,522,26,False
IMG84.png,671,599,693,612,False
IMG84.png,535,368,605,424,False
IMG84.png,538,355,590,389,False
IMG84.png,36,333,64,374,False
IMG84.png,434,324,452,336,False
IMG84.png,211,171,233,193,False
IMG84.png,664,98,735,169,False
IMG84.png,292,95,321,108,False
IMG84.png,585,58,657,182,False
IMG84.png,335,28,365,58,False
IMG84.png,706,0,736,26,False
IMG84.png,1132,592,1185,605,False
IMG84.png,889,592,978,603,False
IMG84.png,852,570,875,592,False
IMG84.png,894,563,916,584,False
IMG84.png,1238,559,1266,580,False
IMG84.png,872,552,892,573,False
IMG84.png,817,552,842,577,False
IMG84.png,1315,541,1358,585,False
IMG84.png,853,500,878,523,False
IMG84.png,679,450,712,493,False
IMG84.png,700,442,726,477,False
IMG84.png,1305,428,1360,534,False
IMG84.png,939,421,959,435,False
IMG84.png,664,419,687,461,False
IMG84.png,681,403,724,452,False
IMG84.png,984,406,1011,431,False
IMG84.png,1277,402,1311,438,False
IMG84.png,1043,387,1072,402,False
IMG84.png,1071,378,1093,394,False
IMG84.png,948,371,983,412,False
IMG84.png,695,362,731,405,False
IMG84.png,1084,355,1133,385,False
IMG84.png,1126,349,1151,372,False
IMG84.png,742,337,768,348,False
IMG84.png,884,333,906,355,False
IMG84.png,627,330,658,359,False
IMG84.png,659,335,702,405,False
IMG84.png,1156,320,1190,352,False
IMG84.png,1185,313,1211,339,False
IMG84.png,1251,303,1270,326,False
IMG84.png,1206,305,1241,344,False
IMG84.png,1263,293,1285,307,False
IMG84.png,718,286,740,310,False
IMG84.png,1309,263,1347,285,False
IMG84.png,1295,258,1316,279,False
IMG84.png,1332,236,1355,258,False
IMG84.png,1285,233,1319,258,False
IMG84.png,636,223,665,244,False
IMG84.png,771,213,816,251,False
IMG84.png,1289,216,1316,226,False
IMG84.png,1322,197,1350,222,False
IMG84.png,1244,106,1270,133,False
IMG84.png,1283,105,1307,127,False
IMG84.png,1309,98,1331,122,False
IMG84.png,1209,86,1229,113,False
IMG84.png,1331,82,1354,104,False
IMG84.png,758,80,781,104,False
IMG84.png,1288,66,1312,85,False
IMG84.png,773,53,797,76,False
IMG84.png,1225,52,1266,94,False
IMG84.png,708,31,734,57,False
IMG84.png,1163,19,1190,45,False
IMG84.png,1092,24,1113,54,False
IMG84.png,1284,24,1345,58,False
IMG84.png,1258,16,1287,51,False
IMG84.png,813,20,832,37,False
IMG84.png,1201,15,1229,33,False
IMG84.png,1066,5,1096,31,False
IMG85.png,881,603,977,612,False
IMG85.png,1273,563,1378,636,False
IMG85.png,1356,542,1365,571,False
IMG85.png,795,589,816,610,False
IMG85.png,1135,588,1159,608,False
IMG85.png,1150,584,1173,606,False
IMG85.png,1080,586,1093,606,False
IMG85.png,1033,583,1065,608,False
IMG85.png,1213,582,1258,614,False
IMG85.png,919,578,950,609,False
IMG85.png,505,575,528,599,False
IMG85.png,1259,573,1283,594,False
IMG85.png,714,568,753,605,False
IMG85.png,616,573,632,599,False
IMG85.png,751,570,782,601,False
IMG85.png,811,568,835,596,False
IMG85.png,521,565,542,592,False
IMG85.png,650,558,681,584,False
IMG85.png,1222,552,1266,587,False
IMG85.png,999,557,1024,579,False
IMG85.png,482,557,511,580,False
IMG85.png,634,553,655,569,False
IMG85.png,541,550,564,574,False
IMG85.png,835,551,874,574,False
IMG85.png,525,547,544,562,False
IMG85.png,889,543,912,563,False
IMG85.png,796,547,813,575,False
IMG85.png,496,543,526,564,False
IMG85.png,1259,543,1278,556,False
IMG85.png,584,540,607,564,False
IMG85.png,866,535,889,555,False
IMG85.png,979,526,1024,567,False
IMG85.png,1174,529,1204,553,False
IMG85.png,543,530,587,549,False
IMG85.png,1063,526,1138,574,False
IMG85.png,599,523,623,547,False
IMG85.png,658,523,706,550,False
IMG85.png,720,524,766,561,False
IMG85.png,887,522,911,543,False
IMG85.png,1192,519,1225,544,False
IMG85.png,416,518,435,543,False
IMG85.png,906,517,950,544,False
IMG85.png,390,517,413,530,False
IMG85.png,610,516,630,533,False
IMG85.png,279,513,309,531,False
IMG85.png,579,510,598,528,False
IMG85.png,1134,500,1156,523,False
IMG85.png,475,502,498,529,False
IMG85.png,1108,500,1145,544,False
IMG85.png,619,500,678,561,False
IMG85.png,330,493,358,519,False
IMG85.png,831,492,863,525,False
IMG85.png,850,494,894,528,False
IMG85.png,1062,491,1093,518,False
IMG85.png,1003,488,1037,532,False
IMG85.png,802,486,836,508,False
IMG85.png,309,484,330,505,False
IMG85.png,633,487,654,510,False
IMG85.png,1271,473,1297,501,False
IMG85.png,743,476,764,503,False
IMG85.png,1170,473,1192,496,False
IMG85.png,935,459,991,516,False
IMG85.png,696,469,744,506,False
IMG85.png,176,472,197,489,False
IMG85.png,980,471,1016,512,False
IMG85.png,1051,461,1085,500,False
IMG85.png,1259,468,1277,485,False
IMG85.png,602,468,630,483,False
IMG85.png,655,463,683,494,False
IMG85.png,915,464,940,485,False
IMG85.png,1231,463,1261,501,False
IMG85.png,250,460,272,481,False
IMG85.png,535,456,556,481,False
IMG85.png,997,451,1019,476,False
IMG85.png,932,452,947,473,False
IMG85.png,748,453,786,488,False
IMG85.png,199,450,232,471,False
IMG85.png,499,447,519,474,False
IMG85.png,294,445,307,464,False
IMG85.png,232,443,255,501,False
IMG85.png,1078,438,1101,459,False
IMG85.png,620,436,659,470,False
IMG85.png,1255,438,1282,465,False
IMG85.png,820,429,866,466,False
IMG85.png,1202,431,1228,460,False
IMG85.png,1003,426,1043,465,False
IMG85.png,538,427,573,457,False
IMG85.png,644,423,667,444,False
IMG85.png,1286,424,1362,535,False
IMG85.png,131,422,151,446,False
IMG85.png,608,421,627,450,False
IMG85.png,190,409,221,437,False
IMG85.png,158,404,193,439,False
IMG85.png,1012,406,1036,429,False
IMG85.png,1119,405,1163,489,False
IMG85.png,683,405,704,425,False
IMG85.png,1047,402,1075,428,False
IMG85.png,557,399,612,440,False
IMG85.png,823,394,852,422,False
IMG85.png,910,393,939,414,False
IMG85.png,1026,392,1046,413,False
IMG85.png,524,392,553,414,False
IMG85.png,1067,389,1127,444,False
IMG85.png,1339,390,1367,413,False
IMG85.png,177,388,205,405,False
IMG85.png,1237,384,1268,412,False
IMG85.png,937,383,965,402,False
IMG85.png,575,383,589,406,False
IMG85.png,684,381,699,400,False
IMG85.png,835,379,863,406,False
IMG85.png,260,378,281,402,False
IMG85.png,1051,375,1083,407,False
IMG85.png,846,367,915,438,False
IMG85.png,283,375,306,399,False
IMG85.png,626,370,661,400,False
IMG85.png,533,368,573,393,False
IMG85.png,200,369,233,401,False
IMG85.png,218,360,267,404,False
IMG85.png,1332,359,1353,380,False
IMG85.png,142,357,164,398,False
IMG85.png,1312,357,1325,383,False
IMG85.png,101,355,121,369,False
IMG85.png,650,346,690,377,False
IMG85.png,1200,343,1229,382,False
IMG85.png,1148,341,1172,364,False
IMG85.png,523,340,552,368,False
IMG85.png,631,341,664,374,False
IMG85.png,313,340,375,403,False
IMG85.png,1114,340,1150,372,False
IMG85.png,253,339,280,362,False
IMG85.png,198,337,220,353,False
IMG85.png,150,337,177,363,False
IMG85.png,1254,331,1313,363,False
IMG85.png,654,325,679,348,False
IMG85.png,667,312,691,338,False
IMG85.png,1215,304,1271,366,False
IMG85.png,1155,301,1208,353,False
IMG85.png,934,309,958,333,False
IMG85.png,1295,302,1338,336,False
IMG85.png,1041,304,1084,347,False
IMG85.png,269,294,335,358,False
IMG85.png,1000,303,1030,325,False
IMG85.png,134,304,155,323,False
IMG85.png,582,296,651,356,False
IMG85.png,525,297,558,326,False
IMG85.png,1091,293,1115,320,False
IMG85.png,161,294,184,317,False
IMG85.png,1121,289,1164,335,False
IMG85.png,1024,287,1050,317,False
IMG85.png,78,290,104,312,False
IMG85.png,276,286,322,309,False
IMG85.png,1218,282,1242,306,False
IMG85.png,1255,278,1274,300,False
IMG85.png,188,269,278,329,False
IMG85.png,810,269,845,304,False
IMG85.png,105,267,144,303,False
IMG85.png,170,272,182,293,False
IMG85.png,317,267,367,306,False
IMG85.png,1145,264,1172,299,False
IMG85.png,559,265,590,296,False
IMG85.png,373,262,404,285,False
IMG85.png,588,262,619,295,False
IMG85.png,1280,251,1315,273,False
IMG85.png,533,251,562,293,False
IMG85.png,614,241,676,301,False
IMG85.png,304,245,339,280,False
IMG85.png,646,238,672,256,False
IMG85.png,253,235,278,255,False
IMG85.png,878,234,889,254,False
IMG85.png,525,233,548,255,False
IMG85.png,807,210,983,360,False
IMG85.png,599,228,618,250,False
IMG85.png,292,231,316,251,False
IMG85.png,141,229,173,245,False
IMG85.png,1287,230,1339,252,False
IMG85.png,551,227,604,278,False
IMG85.png,218,227,263,263,False
IMG85.png,960,220,1014,267,False
IMG85.png,73,224,98,238,False
IMG85.png,1152,211,1219,283,False
IMG85.png,1098,222,1117,238,False
IMG85.png,601,216,628,237,False
IMG85.png,857,216,872,239,False
IMG85.png,1218,204,1285,277,False
IMG85.png,878,209,900,242,False
IMG85.png,338,209,372,243,False
IMG85.png,271,205,298,232,False
IMG85.png,889,192,914,219,False
IMG85.png,1295,192,1328,225,False
IMG85.png,798,190,837,229,False
IMG85.png,947,188,979,219,False
IMG85.png,982,186,1012,213,False
IMG85.png,35,171,196,296,False
IMG85.png,1168,186,1196,202,False
IMG85.png,1242,179,1269,208,False
IMG85.png,105,175,127,197,False
IMG85.png,202,178,254,230,False
IMG85.png,1085,174,1127,210,False
IMG85.png,122,174,149,196,False
IMG85.png,857,170,885,194,False
IMG85.png,295,171,342,212,False
IMG85.png,785,168,823,198,False
IMG85.png,240,170,269,194,False
IMG85.png,829,166,852,193,False
IMG85.png,1158,165,1178,185,False
IMG85.png,176,161,208,191,False
IMG85.png,1274,159,1300,185,False
IMG85.png,1277,157,1337,214,False
IMG85.png,985,159,1031,174,False
IMG85.png,281,151,314,185,False
IMG85.png,1224,151,1247,175,False
IMG85.png,261,148,272,178,False
IMG85.png,1289,147,1311,159,False
IMG85.png,774,143,793,162,False
IMG85.png,786,138,804,161,False
IMG85.png,1254,133,1279,154,False
IMG85.png,936,137,947,160,False
IMG85.png,1328,135,1347,152,False
IMG85.png,1017,131,1048,165,False
IMG85.png,912,130,934,152,False
IMG85.png,837,122,909,181,False
IMG85.png,161,126,182,150,False
IMG85.png,1124,119,1153,159,False
IMG85.png,1226,115,1261,147,False
IMG85.png,826,111,860,135,False
IMG85.png,181,114,206,140,False
IMG85.png,982,107,1016,141,False
IMG85.png,258,99,281,122,False
IMG85.png,1029,95,1136,176,False
IMG85.png,801,97,837,133,False
IMG85.png,791,95,810,109,False
IMG85.png,1022,90,1036,119,False
IMG85.png,1258,76,1299,115,False
IMG85.png,856,72,893,107,False
IMG85.png,1252,65,1275,87,False
IMG85.png,1102,62,1132,95,False
IMG85.png,930,58,1021,143,False
IMG85.png,801,58,854,108,False
IMG85.png,1274,53,1303,82,False
IMG85.png,1032,58,1054,88,False
IMG85.png,1070,57,1095,86,False
IMG85.png,180,49,243,108,False
IMG85.png,1292,49,1345,103,False
IMG85.png,264,47,312,107,False
IMG85.png,1132,51,1143,78,False
IMG85.png,1002,45,1032,74,False
IMG85.png,304,47,354,71,False
IMG85.png,886,45,917,74,False
IMG85.png,760,41,784,68,False
IMG85.png,235,37,262,69,False
IMG85.png,1302,36,1322,60,False
IMG85.png,834,36,875,66,False
